Alert ID,Ticker,Name,Description,Time,Webhook status
4342280400,"CRYPTO:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ADAUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":0.36470,""sl"":0.23552,""c_level"":0.23670,""rr"":""108.15:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:25:01Z,Webhook successfully delivered
4342281026,"CRYPTO:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ADAUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":0.36470,""sl"":0.23552,""c_level"":0.23670,""rr"":""108.15:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:25:01Z,Webhook successfully delivered
4367447321,"CAPITALCOM:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ADAUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":0.36405,""sl"":0.23487,""c_level"":0.23605,""rr"":""108.45:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":true,""activation_pips"":10.0,""distance_pips"":10.0}}}",2026-04-02T08:25:00Z,Webhook delivery failed — 404 Not Found
4342281026,"TICKMILL:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""EURUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.15088,""sl"":1.15955,""c_level"":1.15378,""rr"":""0.5:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:25:00Z,Webhook successfully delivered
4342281026,"FX:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""EURUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.15088,""sl"":1.15955,""c_level"":1.15378,""rr"":""0.5:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:25:00Z,Webhook successfully delivered
4342280400,"FX:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""EURUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.15088,""sl"":1.15955,""c_level"":1.15378,""rr"":""0.5:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:25:00Z,Webhook successfully delivered
4342280400,"TICKMILL:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""EURUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.15088,""sl"":1.15955,""c_level"":1.15378,""rr"":""0.5:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:25:00Z,Webhook successfully delivered
4342280400,"OANDA:GBPJPY, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""GBPJPY"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":210.244,""sl"":212.129,""c_level"":211.074,""rr"":""0.79:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:25:00Z,Webhook successfully delivered
4342281026,"OANDA:GBPJPY, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""GBPJPY"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":210.244,""sl"":212.129,""c_level"":211.074,""rr"":""0.79:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:25:00Z,Webhook successfully delivered
4367197226,"ICMARKETS:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""EURUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.15088,""sl"":1.15955,""c_level"":1.15378,""rr"":""0.5:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:21:00Z,Webhook delivery failed — 404 Not Found
4367447321,"CAPITALCOM:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ADAUSD"",""meta"":{""pattern"":""bullish"",""c_level"":0.23605,""active"":true}}",2026-04-02T08:20:02Z,Webhook delivery failed — 404 Not Found
4367447321,"CAPITALCOM:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ADAUSD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T08:20:02Z,Webhook delivery failed — 404 Not Found
4342281026,"OANDA:USDCAD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USDCAD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T08:20:02Z,Webhook delivery failed — 400 Bad Request
4342280400,"OANDA:USDCAD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USDCAD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T08:20:02Z,Webhook delivery failed — 400 Bad Request
4342280400,"CRYPTO:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ADAUSD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T08:20:01Z,Webhook delivery failed — 400 Bad Request
4342280400,"CRYPTO:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ADAUSD"",""meta"":{""pattern"":""bullish"",""c_level"":0.23670,""active"":true}}",2026-04-02T08:20:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"CRYPTO:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ADAUSD"",""meta"":{""pattern"":""bullish"",""c_level"":0.23670,""active"":true}}",2026-04-02T08:20:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"CRYPTO:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ADAUSD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T08:20:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"OANDA:GBPJPY, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""GBPJPY"",""meta"":{""pattern"":""bearish"",""c_level"":211.074,""active"":true}}",2026-04-02T08:20:01Z,Webhook delivery failed — 400 Bad Request
4342280400,"OANDA:GBPJPY, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""GBPJPY"",""meta"":{""pattern"":""bearish"",""c_level"":211.074,""active"":true}}",2026-04-02T08:20:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"TICKMILL:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURUSD"",""meta"":{""pattern"":""bearish"",""c_level"":1.15378,""active"":true}}",2026-04-02T08:20:00Z,Webhook delivery failed — 400 Bad Request
4342280400,"TICKMILL:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURUSD"",""meta"":{""pattern"":""bearish"",""c_level"":1.15378,""active"":true}}",2026-04-02T08:20:00Z,Webhook delivery failed — 400 Bad Request
4342281026,"FX:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURUSD"",""meta"":{""pattern"":""bearish"",""c_level"":1.15378,""active"":true}}",2026-04-02T08:20:00Z,Webhook delivery failed — 400 Bad Request
4342280400,"FX:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURUSD"",""meta"":{""pattern"":""bearish"",""c_level"":1.15378,""active"":true}}",2026-04-02T08:20:00Z,Webhook delivery failed — 400 Bad Request
4367197226,"ICMARKETS:EURUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURUSD"",""meta"":{""pattern"":""bearish"",""c_level"":1.15378,""active"":true}}",2026-04-02T08:16:00Z,Webhook delivery failed — 404 Not Found
4342280400,"TVC:USOIL, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""USOIL"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":108.07,""sl"":105.27,""c_level"":105.80,""rr"":""4.29:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:15:00Z,Webhook successfully delivered
4342281026,"TVC:USOIL, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""USOIL"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":108.07,""sl"":105.27,""c_level"":105.80,""rr"":""4.29:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:15:00Z,Webhook successfully delivered
4342281026,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ETHUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":2053.0,""sl"":2034.3,""c_level"":2044.6,""rr"":""0.83:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:10:21Z,Webhook successfully delivered
4342280400,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ETHUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":2053.0,""sl"":2034.3,""c_level"":2044.6,""rr"":""0.83:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:10:21Z,Webhook successfully delivered
4342281026,"OANDA:USDCAD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""USDCAD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.39086,""sl"":1.39875,""c_level"":1.39179,""rr"":""0.13:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:10:00Z,Webhook successfully delivered
4342280400,"TVC:USOIL, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USOIL"",""meta"":{""pattern"":""bullish"",""c_level"":105.80,""active"":true}}",2026-04-02T08:10:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"TVC:USOIL, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USOIL"",""meta"":{""pattern"":""bullish"",""c_level"":105.80,""active"":true}}",2026-04-02T08:10:01Z,Webhook delivery failed — 400 Bad Request
4342280400,"OANDA:USDCAD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""USDCAD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.39086,""sl"":1.39875,""c_level"":1.39179,""rr"":""0.13:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:10:00Z,Webhook successfully delivered
4342281026,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ETHUSD"",""meta"":{""pattern"":""bullish"",""c_level"":2044.6,""active"":true}}",2026-04-02T08:05:13Z,Webhook delivery failed — 400 Bad Request
4342281026,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ETHUSD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T08:05:13Z,Webhook delivery failed — 400 Bad Request
4342280400,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ETHUSD"",""meta"":{""pattern"":""bullish"",""c_level"":2044.6,""active"":true}}",2026-04-02T08:05:13Z,Webhook delivery failed — 400 Bad Request
4342280400,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ETHUSD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T08:05:13Z,Webhook delivery failed — 400 Bad Request
4342281026,"OANDA:USDCAD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USDCAD"",""meta"":{""pattern"":""bearish"",""c_level"":1.39179,""active"":true}}",2026-04-02T08:05:00Z,Webhook delivery failed — 400 Bad Request
4342280400,"OANDA:USDCAD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USDCAD"",""meta"":{""pattern"":""bearish"",""c_level"":1.39179,""active"":true}}",2026-04-02T08:05:00Z,Webhook delivery failed — 400 Bad Request
4342281026,"FX:GBPUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""GBPUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.32054,""sl"":1.32920,""c_level"":1.32259,""rr"":""0.31:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:00:00Z,Webhook successfully delivered
4342281026,"OANDA:USDCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""USDCHF"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":0.80603,""sl"":0.79445,""c_level"":0.79844,""rr"":""1.9:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:00:00Z,Webhook successfully delivered
4367481003,"FPMARKETS:GBPUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""GBPUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.31075,""sl"":1.32917,""c_level"":1.32256,""rr"":""1.79:1"",""exit_strategy"":""geometric"",""tp_mode"":""Geometric (B*C/A)"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:00:00Z,Webhook delivery failed — 404 Not Found
4342280400,"FX:GBPUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""GBPUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":1.32054,""sl"":1.32920,""c_level"":1.32259,""rr"":""0.31:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:00:00Z,Webhook delivery failed — request took too long and timed out
4342280400,"OANDA:USDCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""USDCHF"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":0.80603,""sl"":0.79445,""c_level"":0.79844,""rr"":""1.9:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T08:00:00Z,Webhook delivery failed — request took too long and timed out
4367450908,"ICMARKETS:USDCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""USDCHF"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":0.80599,""sl"":0.79445,""c_level"":0.79844,""rr"":""1.89:1"",""exit_strategy"":""geometric"",""tp_mode"":""Geometric (B*C/A)"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:56:00Z,Webhook delivery failed — 404 Not Found
4342280400,"FX:GBPUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""GBPUSD"",""meta"":{""pattern"":""bearish"",""c_level"":1.32259,""active"":true}}",2026-04-02T07:55:00Z,Webhook delivery failed — 400 Bad Request
4367481003,"FPMARKETS:GBPUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""GBPUSD"",""meta"":{""pattern"":""bearish"",""c_level"":1.32256,""active"":true}}",2026-04-02T07:55:00Z,Webhook delivery failed — 404 Not Found
4342281026,"FX:GBPUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""GBPUSD"",""meta"":{""pattern"":""bearish"",""c_level"":1.32259,""active"":true}}",2026-04-02T07:55:00Z,Webhook delivery failed — 400 Bad Request
4342281026,"OANDA:USDCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USDCHF"",""meta"":{""pattern"":""bullish"",""c_level"":0.79844,""active"":true}}",2026-04-02T07:55:00Z,Webhook delivery failed — request took too long and timed out
4342280400,"OANDA:USDCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USDCHF"",""meta"":{""pattern"":""bullish"",""c_level"":0.79844,""active"":true}}",2026-04-02T07:55:00Z,Webhook delivery failed — request took too long and timed out
4367450908,"ICMARKETS:USDCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USDCHF"",""meta"":{""pattern"":""bullish"",""c_level"":0.79844,""active"":true}}",2026-04-02T07:51:01Z,Webhook delivery failed — 404 Not Found
4342280400,"OANDA:AUDJPY, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""AUDJPY"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T07:40:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"OANDA:AUDJPY, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""AUDJPY"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T07:40:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"CRYPTO:SOLUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""SOLUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":79.754,""sl"":78.565,""c_level"":78.960,""rr"":""2.01:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:40:01Z,Webhook successfully delivered
4342280400,"CRYPTO:SOLUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""SOLUSD"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":79.754,""sl"":78.565,""c_level"":78.960,""rr"":""2.01:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:40:01Z,Webhook successfully delivered
4342280400,"TICKMILL:EURAUD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURAUD"",""meta"":{""pattern"":""bullish"",""c_level"":0,""active"":false}}",2026-04-02T07:40:00Z,Webhook delivery failed — 400 Bad Request
4342281026,"TICKMILL:EURAUD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURAUD"",""meta"":{""pattern"":""bullish"",""c_level"":0,""active"":false}}",2026-04-02T07:40:00Z,Webhook delivery failed — 400 Bad Request
4342280400,"OANDA:EURCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""EURCHF"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":0.92378,""sl"":0.91637,""c_level"":0.92097,""rr"":""0.61:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:35:01Z,Webhook successfully delivered
4342281026,"OANDA:EURCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""EURCHF"",""action"":""BUY"",""risk"":1.0,""meta"":{""tp"":0.92378,""sl"":0.91637,""c_level"":0.92097,""rr"":""0.61:1"",""exit_strategy"":""geometric"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:35:01Z,Webhook successfully delivered
4342280400,"CRYPTO:SOLUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""SOLUSD"",""meta"":{""pattern"":""bullish"",""c_level"":78.960,""active"":true}}",2026-04-02T07:35:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"CRYPTO:SOLUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""SOLUSD"",""meta"":{""pattern"":""bullish"",""c_level"":78.960,""active"":true}}",2026-04-02T07:35:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"TVC:USOIL, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USOIL"",""meta"":{""pattern"":""bullish"",""c_level"":0,""active"":false}}",2026-04-02T07:30:01Z,Webhook delivery failed — 400 Bad Request
4342280400,"TVC:USOIL, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""USOIL"",""meta"":{""pattern"":""bullish"",""c_level"":0,""active"":false}}",2026-04-02T07:30:01Z,Webhook delivery failed — 400 Bad Request
4342280400,"OANDA:EURCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURCHF"",""meta"":{""pattern"":""bullish"",""c_level"":0.92097,""active"":true}}",2026-04-02T07:30:00Z,Webhook delivery failed — 400 Bad Request
4342281026,"OANDA:EURCHF, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""EURCHF"",""meta"":{""pattern"":""bullish"",""c_level"":0.92097,""active"":true}}",2026-04-02T07:30:00Z,Webhook delivery failed — 400 Bad Request
4342281026,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ETHUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":2044.0,""sl"":2062.7,""c_level"":2052.5,""rr"":""0.82:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:25:02Z,Webhook successfully delivered
4342280400,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ETHUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":2044.0,""sl"":2062.7,""c_level"":2052.5,""rr"":""0.82:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:25:02Z,Webhook successfully delivered
4367447321,"CAPITALCOM:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ADAUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":0.11026,""sl"":0.23945,""c_level"":0.23826,""rr"":""107.45:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":true,""activation_pips"":10.0,""distance_pips"":10.0}}}",2026-04-02T07:20:45Z,Webhook delivery failed — 404 Not Found
4342281026,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ETHUSD"",""meta"":{""pattern"":""bearish"",""c_level"":2052.5,""active"":true}}",2026-04-02T07:20:34Z,Webhook delivery failed — 400 Bad Request
4342280400,"BITSTAMP:ETHUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""ETHUSD"",""meta"":{""pattern"":""bearish"",""c_level"":2052.5,""active"":true}}",2026-04-02T07:20:34Z,Webhook delivery failed — 400 Bad Request
4342280400,"FPMARKETS:GBPAUD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""GBPAUD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T07:20:01Z,Webhook delivery failed — 400 Bad Request
4342280400,"CRYPTO:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ADAUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":0.11083,""sl"":0.24002,""c_level"":0.23883,""rr"":""107.19:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:20:01Z,Webhook successfully delivered
4342281026,"FPMARKETS:GBPAUD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""action"":""pattern_update"",""symbol"":""GBPAUD"",""meta"":{""pattern"":""bearish"",""c_level"":0,""active"":false}}",2026-04-02T07:20:01Z,Webhook delivery failed — 400 Bad Request
4342281026,"CRYPTO:ADAUSD, 5m",{{message}},"{""indicator_id"":""abc_pattern_mfe"",""strategy_id"":""abc_mfe_optimized"",""symbol"":""ADAUSD"",""action"":""SELL"",""risk"":1.0,""meta"":{""tp"":0.11083,""sl"":0.24002,""c_level"":0.23883,""rr"":""107.19:1"",""exit_strategy"":""fixed_mfe"",""tp_mode"":""MFE Optimal"",""trailing_stop"":{""enabled"":false}}}",2026-04-02T07:20:01Z,Webhook successfully delivered
